concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,label,bucket
"Automation, Test Automation Pyramid. Case",Source Tools in DevOps,SEM-V.pdf,2165113,Agile Software Development & DevOps,8,1,,it_training
Study – Selenium/ Jira,"Postman, and JMeter",SEM-V.pdf,2165113,Agile Software Development & DevOps,1,1,,it_training
Study – Selenium/ Jira,"DevOps: Introduction, DevOps - Importance",SEM-V.pdf,2165113,Agile Software Development & DevOps,2,1,,it_training
Study – Selenium/ Jira,C’s of DevOps Lifecycle for Business,SEM-V.pdf,2165113,Agile Software Development & DevOps,3,1,,it_training
Study – Selenium/ Jira,"Agility, DevOps and Continuous Testing",SEM-V.pdf,2165113,Agile Software Development & DevOps,4,1,,it_training
Study – Selenium/ Jira,Choosing the right DevOps tools and challenges,SEM-V.pdf,2165113,Agile Software Development & DevOps,5,1,,it_training
Study – Selenium/ Jira,Assessment. Study of various Open,SEM-V.pdf,2165113,Agile Software Development & DevOps,6,1,,it_training
Study – Selenium/ Jira,Source Tools in DevOps,SEM-V.pdf,2165113,Agile Software Development & DevOps,7,1,,it_training
"Postman, and JMeter","DevOps: Introduction, DevOps - Importance",SEM-V.pdf,2165113,Agile Software Development & DevOps,1,1,,it_training
"Postman, and JMeter",C’s of DevOps Lifecycle for Business,SEM-V.pdf,2165113,Agile Software Development & DevOps,2,1,,it_training
"Postman, and JMeter","Agility, DevOps and Continuous Testing",SEM-V.pdf,2165113,Agile Software Development & DevOps,3,1,,it_training
"Postman, and JMeter",Choosing the right DevOps tools and challenges,SEM-V.pdf,2165113,Agile Software Development & DevOps,4,1,,it_training
"Postman, and JMeter",Assessment. Study of various Open,SEM-V.pdf,2165113,Agile Software Development & DevOps,5,1,,it_training
"Postman, and JMeter",Source Tools in DevOps,SEM-V.pdf,2165113,Agile Software Development & DevOps,6,1,,it_training
"DevOps: Introduction, DevOps - Importance",C’s of DevOps Lifecycle for Business,SEM-V.pdf,2165113,Agile Software Development & DevOps,1,1,,it_training
"DevOps: Introduction, DevOps - Importance","Agility, DevOps and Continuous Testing",SEM-V.pdf,2165113,Agile Software Development & DevOps,2,1,,it_training
"DevOps: Introduction, DevOps - Importance",Choosing the right DevOps tools and challenges,SEM-V.pdf,2165113,Agile Software Development & DevOps,3,1,,it_training
"DevOps: Introduction, DevOps - Importance",Assessment. Study of various Open,SEM-V.pdf,2165113,Agile Software Development & DevOps,4,1,,it_training
"DevOps: Introduction, DevOps - Importance",Source Tools in DevOps,SEM-V.pdf,2165113,Agile Software Development & DevOps,5,1,,it_training
C’s of DevOps Lifecycle for Business,"Agility, DevOps and Continuous Testing",SEM-V.pdf,2165113,Agile Software Development & DevOps,1,1,,it_training
C’s of DevOps Lifecycle for Business,Choosing the right DevOps tools and challenges,SEM-V.pdf,2165113,Agile Software Development & DevOps,2,1,,it_training
C’s of DevOps Lifecycle for Business,Assessment. Study of various Open,SEM-V.pdf,2165113,Agile Software Development & DevOps,3,1,,it_training
C’s of DevOps Lifecycle for Business,Source Tools in DevOps,SEM-V.pdf,2165113,Agile Software Development & DevOps,4,1,,it_training
"Agility, DevOps and Continuous Testing",Choosing the right DevOps tools and challenges,SEM-V.pdf,2165113,Agile Software Development & DevOps,1,1,,it_training
"Agility, DevOps and Continuous Testing",Assessment. Study of various Open,SEM-V.pdf,2165113,Agile Software Development & DevOps,2,1,,it_training
"Agility, DevOps and Continuous Testing",Source Tools in DevOps,SEM-V.pdf,2165113,Agile Software Development & DevOps,3,1,,it_training
Choosing the right DevOps tools and challenges,Assessment. Study of various Open,SEM-V.pdf,2165113,Agile Software Development & DevOps,1,1,,it_training
Choosing the right DevOps tools and challenges,Source Tools in DevOps,SEM-V.pdf,2165113,Agile Software Development & DevOps,2,1,,it_training
Assessment. Study of various Open,Source Tools in DevOps,SEM-V.pdf,2165113,Agile Software Development & DevOps,1,1,,it_training
"Pre-Requisite Topics Basic Concepts: HTML5, CSS3; JavaScript, Client-Server paradigm, Front-end and Back-end development",React DevTools,SEM-V.pdf,2165114,Web and Mobile Application,1,1,,it_training
"Pre-Requisite Topics Basic Concepts: HTML5, CSS3; JavaScript, Client-Server paradigm, Front-end and Back-end development",Custom Hooks creation,SEM-V.pdf,2165114,Web and Mobile Application,2,1,,it_training
"Pre-Requisite Topics Basic Concepts: HTML5, CSS3; JavaScript, Client-Server paradigm, Front-end and Back-end development",Low-code/No-code development,SEM-V.pdf,2165114,Web and Mobile Application,3,1,,it_training
React DevTools,Custom Hooks creation,SEM-V.pdf,2165114,Web and Mobile Application,1,1,,it_training
React DevTools,Low-code/No-code development,SEM-V.pdf,2165114,Web and Mobile Application,2,1,,it_training
Custom Hooks creation,Low-code/No-code development,SEM-V.pdf,2165114,Web and Mobile Application,1,1,,it_training
Applications of Swarm Intelligence in Machine,"Optimization, Particle Swarm Optimizer , ABC",SEM-V.pdf,2166111,Machine Learning and Swarm,1,1,,it_training
Applications of Swarm Intelligence in Machine,Algorithm  Bat Algorithm,SEM-V.pdf,2166111,Machine Learning and Swarm,2,1,,it_training
Applications of Swarm Intelligence in Machine,Learning : Quantum,SEM-V.pdf,2166111,Machine Learning and Swarm,3,1,,it_training
Applications of Swarm Intelligence in Machine,Inspired and Multi,SEM-V.pdf,2166111,Machine Learning and Swarm,4,1,,it_training
Applications of Swarm Intelligence in Machine,Objective Swarm Optimization,SEM-V.pdf,2166111,Machine Learning and Swarm,5,1,,it_training
"Optimization, Particle Swarm Optimizer , ABC",Algorithm  Bat Algorithm,SEM-V.pdf,2166111,Machine Learning and Swarm,1,1,,it_training
"Optimization, Particle Swarm Optimizer , ABC",Learning : Quantum,SEM-V.pdf,2166111,Machine Learning and Swarm,2,1,,it_training
"Optimization, Particle Swarm Optimizer , ABC",Inspired and Multi,SEM-V.pdf,2166111,Machine Learning and Swarm,3,1,,it_training
"Optimization, Particle Swarm Optimizer , ABC",Objective Swarm Optimization,SEM-V.pdf,2166111,Machine Learning and Swarm,4,1,,it_training
Algorithm  Bat Algorithm,Learning : Quantum,SEM-V.pdf,2166111,Machine Learning and Swarm,1,1,,it_training
Algorithm  Bat Algorithm,Inspired and Multi,SEM-V.pdf,2166111,Machine Learning and Swarm,2,1,,it_training
Algorithm  Bat Algorithm,Objective Swarm Optimization,SEM-V.pdf,2166111,Machine Learning and Swarm,3,1,,it_training
Learning : Quantum,Inspired and Multi,SEM-V.pdf,2166111,Machine Learning and Swarm,1,1,,it_training
Learning : Quantum,Objective Swarm Optimization,SEM-V.pdf,2166111,Machine Learning and Swarm,2,1,,it_training
Inspired and Multi,Objective Swarm Optimization,SEM-V.pdf,2166111,Machine Learning and Swarm,1,1,,it_training
Introduction to Data Analytics,Background and Overview of Data,SEM-V.pdf,2166112,Data Analytics and Visualization,1,1,,it_training
Introduction to Data Analytics,Analytics:  Key Roles for a Successful,SEM-V.pdf,2166112,Data Analytics and Visualization,2,1,,it_training
Introduction to Data Analytics,Data Analytics life cycle,SEM-V.pdf,2166112,Data Analytics and Visualization,3,1,,it_training
Introduction to Data Analytics,Types of analytics,SEM-V.pdf,2166112,Data Analytics and Visualization,4,1,,it_training
Introduction to Data Analytics,Roles in Industry,SEM-V.pdf,2166112,Data Analytics and Visualization,5,1,,it_training
Background and Overview of Data,Analytics:  Key Roles for a Successful,SEM-V.pdf,2166112,Data Analytics and Visualization,1,1,,it_training
Background and Overview of Data,Data Analytics life cycle,SEM-V.pdf,2166112,Data Analytics and Visualization,2,1,,it_training
Background and Overview of Data,Types of analytics,SEM-V.pdf,2166112,Data Analytics and Visualization,3,1,,it_training
Background and Overview of Data,Roles in Industry,SEM-V.pdf,2166112,Data Analytics and Visualization,4,1,,it_training
Analytics:  Key Roles for a Successful,Data Analytics life cycle,SEM-V.pdf,2166112,Data Analytics and Visualization,1,1,,it_training
Analytics:  Key Roles for a Successful,Types of analytics,SEM-V.pdf,2166112,Data Analytics and Visualization,2,1,,it_training
Analytics:  Key Roles for a Successful,Roles in Industry,SEM-V.pdf,2166112,Data Analytics and Visualization,3,1,,it_training
Data Analytics life cycle,Types of analytics,SEM-V.pdf,2166112,Data Analytics and Visualization,1,1,,it_training
Data Analytics life cycle,Roles in Industry,SEM-V.pdf,2166112,Data Analytics and Visualization,2,1,,it_training
Types of analytics,Roles in Industry,SEM-V.pdf,2166112,Data Analytics and Visualization,1,1,,it_training
Super-Simple,Metrics: Measuring performance,SEM-V.pdf,2166115,Nature- Inspired Optimization,1,1,,it_training
Super-Simple,Quality (Error Rate,SEM-V.pdf,2166115,Nature- Inspired Optimization,2,1,,it_training
Super-Simple,Applications and variants,SEM-V.pdf,2166115,Nature- Inspired Optimization,3,1,,it_training
Super-Simple,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature- Inspired Optimization,4,1,,it_training
Super-Simple,Edge resource optimization,SEM-V.pdf,2166115,Nature- Inspired Optimization,5,1,,it_training
Metrics: Measuring performance,Quality (Error Rate,SEM-V.pdf,2166115,Nature- Inspired Optimization,1,1,,it_training
Metrics: Measuring performance,Applications and variants,SEM-V.pdf,2166115,Nature- Inspired Optimization,2,1,,it_training
Metrics: Measuring performance,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature- Inspired Optimization,3,1,,it_training
Metrics: Measuring performance,Edge resource optimization,SEM-V.pdf,2166115,Nature- Inspired Optimization,4,1,,it_training
Quality (Error Rate,Applications and variants,SEM-V.pdf,2166115,Nature- Inspired Optimization,1,1,,it_training
Quality (Error Rate,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature- Inspired Optimization,2,1,,it_training
Quality (Error Rate,Edge resource optimization,SEM-V.pdf,2166115,Nature- Inspired Optimization,3,1,,it_training
Applications and variants,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature- Inspired Optimization,1,1,,it_training
Applications and variants,Edge resource optimization,SEM-V.pdf,2166115,Nature- Inspired Optimization,2,1,,it_training
Edge Systems: Application in feature selection,Edge resource optimization,SEM-V.pdf,2166115,Nature- Inspired Optimization,1,1,,it_training
"ERC721 Tokens, ICO: basics and related terms","Metaverse, Cryptocurrency wallets: Hot and cold",SEM-V.pdf,2166118,Blockchain Technology,1,1,,it_training
"ERC721 Tokens, ICO: basics and related terms","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain Technology,2,1,,it_training
"ERC721 Tokens, ICO: basics and related terms",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain Technology,3,1,,it_training
"ERC721 Tokens, ICO: basics and related terms","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain Technology,4,1,,it_training
"ERC721 Tokens, ICO: basics and related terms",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain Technology,5,1,,it_training
"ERC721 Tokens, ICO: basics and related terms",Emerging trends,SEM-V.pdf,2166118,Blockchain Technology,6,1,,it_training
"ERC721 Tokens, ICO: basics and related terms",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain Technology,7,1,,it_training
"ERC721 Tokens, ICO: basics and related terms","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain Technology,8,1,,it_training
"Metaverse, Cryptocurrency wallets: Hot and cold","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain Technology,1,1,,it_training
"Metaverse, Cryptocurrency wallets: Hot and cold",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain Technology,2,1,,it_training
"Metaverse, Cryptocurrency wallets: Hot and cold","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain Technology,3,1,,it_training
"Metaverse, Cryptocurrency wallets: Hot and cold",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain Technology,4,1,,it_training
"Metaverse, Cryptocurrency wallets: Hot and cold",Emerging trends,SEM-V.pdf,2166118,Blockchain Technology,5,1,,it_training
"Metaverse, Cryptocurrency wallets: Hot and cold",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain Technology,6,1,,it_training
"Metaverse, Cryptocurrency wallets: Hot and cold","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain Technology,7,1,,it_training
"Blockchain, UTXO and double spending problem",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain Technology,1,1,,it_training
"Blockchain, UTXO and double spending problem","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain Technology,2,1,,it_training
"Blockchain, UTXO and double spending problem",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain Technology,3,1,,it_training
"Blockchain, UTXO and double spending problem",Emerging trends,SEM-V.pdf,2166118,Blockchain Technology,4,1,,it_training
"Blockchain, UTXO and double spending problem",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain Technology,5,1,,it_training
"Blockchain, UTXO and double spending problem","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain Technology,6,1,,it_training
Common security threats in Blockchain,"Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain Technology,1,1,,it_training
Common security threats in Blockchain,Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain Technology,2,1,,it_training
Common security threats in Blockchain,Emerging trends,SEM-V.pdf,2166118,Blockchain Technology,3,1,,it_training
Common security threats in Blockchain,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain Technology,4,1,,it_training
Common security threats in Blockchain,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain Technology,5,1,,it_training
"Mitigating attacks: 51% attack, Sybil attack, replay",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain Technology,1,1,,it_training
"Mitigating attacks: 51% attack, Sybil attack, replay",Emerging trends,SEM-V.pdf,2166118,Blockchain Technology,2,1,,it_training
"Mitigating attacks: 51% attack, Sybil attack, replay",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain Technology,3,1,,it_training
"Mitigating attacks: 51% attack, Sybil attack, replay","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain Technology,4,1,,it_training
Cryptocurrency Valuation Models,Emerging trends,SEM-V.pdf,2166118,Blockchain Technology,1,1,,it_training
Cryptocurrency Valuation Models,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain Technology,2,1,,it_training
Cryptocurrency Valuation Models,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain Technology,3,1,,it_training
Emerging trends,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain Technology,1,1,,it_training
Emerging trends,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain Technology,2,1,,it_training
Models on Blockchain: decentralized AI,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain Technology,1,1,,it_training
Properties of Eigen,Similarity of matrices,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Properties of Eigen,Diagonalization of matrices,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Properties of Eigen,Applying to chemical engineering problems related,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,3,1,,diversity_training
Properties of Eigen,Eulers method,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,4,1,,diversity_training
Properties of Eigen,Kutta second Order method,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,5,1,,diversity_training
Properties of Eigen,Applications of Runge-Kutta Fourth order,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,6,1,,diversity_training
Properties of Eigen,Method and Adam Bashford Predictor,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,7,1,,diversity_training
Properties of Eigen,Corrector Method to chemical engineering,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,8,1,,diversity_training
Properties of Eigen,Forward and Backward difference operators ∆,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,9,1,,diversity_training
Properties of Eigen,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,10,1,,diversity_training
Properties of Eigen,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,11,1,,diversity_training
Similarity of matrices,Diagonalization of matrices,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Similarity of matrices,Applying to chemical engineering problems related,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Similarity of matrices,Eulers method,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,3,1,,diversity_training
Similarity of matrices,Kutta second Order method,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,4,1,,diversity_training
Similarity of matrices,Applications of Runge-Kutta Fourth order,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,5,1,,diversity_training
Similarity of matrices,Method and Adam Bashford Predictor,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,6,1,,diversity_training
Similarity of matrices,Corrector Method to chemical engineering,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,7,1,,diversity_training
Similarity of matrices,Forward and Backward difference operators ∆,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,8,1,,diversity_training
Similarity of matrices,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,9,1,,diversity_training
Similarity of matrices,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,10,1,,diversity_training
Diagonalization of matrices,Applying to chemical engineering problems related,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Diagonalization of matrices,Eulers method,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Diagonalization of matrices,Kutta second Order method,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,3,1,,diversity_training
Diagonalization of matrices,Applications of Runge-Kutta Fourth order,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,4,1,,diversity_training
Diagonalization of matrices,Method and Adam Bashford Predictor,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,5,1,,diversity_training
Diagonalization of matrices,Corrector Method to chemical engineering,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,6,1,,diversity_training
Diagonalization of matrices,Forward and Backward difference operators ∆,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,7,1,,diversity_training
Diagonalization of matrices,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,8,1,,diversity_training
Diagonalization of matrices,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,9,1,,diversity_training
Applying to chemical engineering problems related,Eulers method,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Applying to chemical engineering problems related,Kutta second Order method,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Applying to chemical engineering problems related,Applications of Runge-Kutta Fourth order,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,3,1,,diversity_training
Applying to chemical engineering problems related,Method and Adam Bashford Predictor,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,4,1,,diversity_training
Applying to chemical engineering problems related,Corrector Method to chemical engineering,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,5,1,,diversity_training
Applying to chemical engineering problems related,Forward and Backward difference operators ∆,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,6,1,,diversity_training
Applying to chemical engineering problems related,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,7,1,,diversity_training
Applying to chemical engineering problems related,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,8,1,,diversity_training
Eulers method,Kutta second Order method,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Eulers method,Applications of Runge-Kutta Fourth order,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Eulers method,Method and Adam Bashford Predictor,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,3,1,,diversity_training
Eulers method,Corrector Method to chemical engineering,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,4,1,,diversity_training
Eulers method,Forward and Backward difference operators ∆,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,5,1,,diversity_training
Eulers method,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,6,1,,diversity_training
Eulers method,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,7,1,,diversity_training
Kutta second Order method,Applications of Runge-Kutta Fourth order,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Kutta second Order method,Method and Adam Bashford Predictor,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Kutta second Order method,Corrector Method to chemical engineering,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,3,1,,diversity_training
Kutta second Order method,Forward and Backward difference operators ∆,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,4,1,,diversity_training
Kutta second Order method,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,5,1,,diversity_training
Kutta second Order method,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,6,1,,diversity_training
Applications of Runge-Kutta Fourth order,Method and Adam Bashford Predictor,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Applications of Runge-Kutta Fourth order,Corrector Method to chemical engineering,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Applications of Runge-Kutta Fourth order,Forward and Backward difference operators ∆,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,3,1,,diversity_training
Applications of Runge-Kutta Fourth order,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,4,1,,diversity_training
Applications of Runge-Kutta Fourth order,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,5,1,,diversity_training
Method and Adam Bashford Predictor,Corrector Method to chemical engineering,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Method and Adam Bashford Predictor,Forward and Backward difference operators ∆,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Method and Adam Bashford Predictor,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,3,1,,diversity_training
Method and Adam Bashford Predictor,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,4,1,,diversity_training
Corrector Method to chemical engineering,Forward and Backward difference operators ∆,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Corrector Method to chemical engineering,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Corrector Method to chemical engineering,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,3,1,,diversity_training
Forward and Backward difference operators ∆,Shift operator E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Forward and Backward difference operators ∆,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,2,1,,diversity_training
Shift operator E,Relation between E,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2073111,Chemical Engineering Mathematics,1,1,,diversity_training
Screening equipment – Vibrating screen,Grizzlies and Trommels,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
Screening equipment – Vibrating screen,Size reduction of solids. Mechanism of size,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
Screening equipment – Vibrating screen,Size reduction equipment – Jaw crusher,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,3,1,,diversity_training
Screening equipment – Vibrating screen,"Hammer mill, Ball mill and Roll crusher",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,4,1,,diversity_training
Screening equipment – Vibrating screen,Solid mixing – Introduction to solid mixing,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,5,1,,diversity_training
Screening equipment – Vibrating screen,Mixing equipment for cohesive solids,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,6,1,,diversity_training
Screening equipment – Vibrating screen,Mixers for free flowing solids: Ribbon,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,7,1,,diversity_training
Screening equipment – Vibrating screen,Flow of a single fluid through a packed bed,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,8,1,,diversity_training
Screening equipment – Vibrating screen,Ergun’s equation,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,9,1,,diversity_training
Screening equipment – Vibrating screen,Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,10,1,,diversity_training
Screening equipment – Vibrating screen,Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,11,1,,diversity_training
Screening equipment – Vibrating screen,Sedimentation: Batch sedimentation. Kynch,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,12,1,,diversity_training
Screening equipment – Vibrating screen,Gas solid separation equipment: Cyclone,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,13,1,,diversity_training
