concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match
Analytics:  Key Roles for a Successful,Data Analytics,SEM-V.pdf,2166112,Data Analytics,8,1
Data Analytics life cycle,value chain,SEM-V.pdf,2166112,Data Analytics,1,1
Data Analytics life cycle,Types of analytics,SEM-V.pdf,2166112,Data Analytics,2,1
Data Analytics life cycle,Roles in Industry,SEM-V.pdf,2166112,Data Analytics,3,1
Data Analytics life cycle,Teaching Scheme,SEM-V.pdf,2166112,Data Analytics,4,1
Data Analytics life cycle,(Contact Hours),SEM-V.pdf,2166112,Data Analytics,5,1
Data Analytics life cycle,Credits Assigned,SEM-V.pdf,2166112,Data Analytics,6,1
Data Analytics life cycle,Data Analytics,SEM-V.pdf,2166112,Data Analytics,7,1
value chain,Types of analytics,SEM-V.pdf,2166112,Data Analytics,1,1
value chain,Roles in Industry,SEM-V.pdf,2166112,Data Analytics,2,1
value chain,Teaching Scheme,SEM-V.pdf,2166112,Data Analytics,3,1
value chain,(Contact Hours),SEM-V.pdf,2166112,Data Analytics,4,1
value chain,Credits Assigned,SEM-V.pdf,2166112,Data Analytics,5,1
value chain,Data Analytics,SEM-V.pdf,2166112,Data Analytics,6,1
Types of analytics,Roles in Industry,SEM-V.pdf,2166112,Data Analytics,1,1
Types of analytics,Teaching Scheme,SEM-V.pdf,2166112,Data Analytics,2,1
Types of analytics,(Contact Hours),SEM-V.pdf,2166112,Data Analytics,3,1
Types of analytics,Credits Assigned,SEM-V.pdf,2166112,Data Analytics,4,1
Types of analytics,Data Analytics,SEM-V.pdf,2166112,Data Analytics,5,1
Roles in Industry,Teaching Scheme,SEM-V.pdf,2166112,Data Analytics,1,1
Roles in Industry,(Contact Hours),SEM-V.pdf,2166112,Data Analytics,2,1
Roles in Industry,Credits Assigned,SEM-V.pdf,2166112,Data Analytics,3,1
Roles in Industry,Data Analytics,SEM-V.pdf,2166112,Data Analytics,4,1
Teaching Scheme,(Contact Hours),SEM-V.pdf,2166112,Data Analytics,1,1
Teaching Scheme,Credits Assigned,SEM-V.pdf,2166112,Data Analytics,2,1
Teaching Scheme,Data Analytics,SEM-V.pdf,2166112,Data Analytics,3,1
(Contact Hours),Credits Assigned,SEM-V.pdf,2166112,Data Analytics,1,1
(Contact Hours),Data Analytics,SEM-V.pdf,2166112,Data Analytics,2,1
Credits Assigned,Data Analytics,SEM-V.pdf,2166112,Data Analytics,1,1
Teaching Scheme,(Contact Hours),SEM-V.pdf,2166113,Internet of,1,1
Teaching Scheme,Credits Assigned,SEM-V.pdf,2166113,Internet of,2,1
(Contact Hours),Credits Assigned,SEM-V.pdf,2166113,Internet of,1,1
Self-learning Topics: Security Policies,and Frameworks,SEM-V.pdf,2166114,Security,1,1
Self-learning Topics: Security Policies,Self-learning Topics: Modes of Operation for,SEM-V.pdf,2166114,Security,2,1
Self-learning Topics: Security Policies,Block Ciphers,SEM-V.pdf,2166114,Security,3,1
Self-learning Topics: Security Policies,Public Key Infrastructure (PKI) and,SEM-V.pdf,2166114,Security,4,1
Self-learning Topics: Security Policies,Digital Certificates,SEM-V.pdf,2166114,Security,5,1
Self-learning Topics: Security Policies,Self-learning Topics: Lifecycle of a Cyberattack,SEM-V.pdf,2166114,Security,6,1
Self-learning Topics: Security Policies,Real-World Case Studies,SEM-V.pdf,2166114,Security,7,1
Self-learning Topics: Security Policies,Self-learning Topics: Tools Used for Ethical,SEM-V.pdf,2166114,Security,8,1
Self-learning Topics: Security Policies,Secure Coding Practices,SEM-V.pdf,2166114,Security,9,1
and Frameworks,Self-learning Topics: Modes of Operation for,SEM-V.pdf,2166114,Security,1,1
and Frameworks,Block Ciphers,SEM-V.pdf,2166114,Security,2,1
and Frameworks,Public Key Infrastructure (PKI) and,SEM-V.pdf,2166114,Security,3,1
and Frameworks,Digital Certificates,SEM-V.pdf,2166114,Security,4,1
and Frameworks,Self-learning Topics: Lifecycle of a Cyberattack,SEM-V.pdf,2166114,Security,5,1
and Frameworks,Real-World Case Studies,SEM-V.pdf,2166114,Security,6,1
and Frameworks,Self-learning Topics: Tools Used for Ethical,SEM-V.pdf,2166114,Security,7,1
and Frameworks,Secure Coding Practices,SEM-V.pdf,2166114,Security,8,1
Self-learning Topics: Modes of Operation for,Block Ciphers,SEM-V.pdf,2166114,Security,1,1
Self-learning Topics: Modes of Operation for,Public Key Infrastructure (PKI) and,SEM-V.pdf,2166114,Security,2,1
Self-learning Topics: Modes of Operation for,Digital Certificates,SEM-V.pdf,2166114,Security,3,1
Self-learning Topics: Modes of Operation for,Self-learning Topics: Lifecycle of a Cyberattack,SEM-V.pdf,2166114,Security,4,1
Self-learning Topics: Modes of Operation for,Real-World Case Studies,SEM-V.pdf,2166114,Security,5,1
Self-learning Topics: Modes of Operation for,Self-learning Topics: Tools Used for Ethical,SEM-V.pdf,2166114,Security,6,1
Self-learning Topics: Modes of Operation for,Secure Coding Practices,SEM-V.pdf,2166114,Security,7,1
Block Ciphers,Public Key Infrastructure (PKI) and,SEM-V.pdf,2166114,Security,1,1
Block Ciphers,Digital Certificates,SEM-V.pdf,2166114,Security,2,1
Block Ciphers,Self-learning Topics: Lifecycle of a Cyberattack,SEM-V.pdf,2166114,Security,3,1
Block Ciphers,Real-World Case Studies,SEM-V.pdf,2166114,Security,4,1
Block Ciphers,Self-learning Topics: Tools Used for Ethical,SEM-V.pdf,2166114,Security,5,1
Block Ciphers,Secure Coding Practices,SEM-V.pdf,2166114,Security,6,1
Public Key Infrastructure (PKI) and,Digital Certificates,SEM-V.pdf,2166114,Security,1,1
Public Key Infrastructure (PKI) and,Self-learning Topics: Lifecycle of a Cyberattack,SEM-V.pdf,2166114,Security,2,1
Public Key Infrastructure (PKI) and,Real-World Case Studies,SEM-V.pdf,2166114,Security,3,1
Public Key Infrastructure (PKI) and,Self-learning Topics: Tools Used for Ethical,SEM-V.pdf,2166114,Security,4,1
Public Key Infrastructure (PKI) and,Secure Coding Practices,SEM-V.pdf,2166114,Security,5,1
Digital Certificates,Self-learning Topics: Lifecycle of a Cyberattack,SEM-V.pdf,2166114,Security,1,1
Digital Certificates,Real-World Case Studies,SEM-V.pdf,2166114,Security,2,1
Digital Certificates,Self-learning Topics: Tools Used for Ethical,SEM-V.pdf,2166114,Security,3,1
Digital Certificates,Secure Coding Practices,SEM-V.pdf,2166114,Security,4,1
Self-learning Topics: Lifecycle of a Cyberattack,Real-World Case Studies,SEM-V.pdf,2166114,Security,1,1
Self-learning Topics: Lifecycle of a Cyberattack,Self-learning Topics: Tools Used for Ethical,SEM-V.pdf,2166114,Security,2,1
Self-learning Topics: Lifecycle of a Cyberattack,Secure Coding Practices,SEM-V.pdf,2166114,Security,3,1
Real-World Case Studies,Self-learning Topics: Tools Used for Ethical,SEM-V.pdf,2166114,Security,1,1
Real-World Case Studies,Secure Coding Practices,SEM-V.pdf,2166114,Security,2,1
Self-learning Topics: Tools Used for Ethical,Secure Coding Practices,SEM-V.pdf,2166114,Security,1,1
Self-learning Topics: Problem solving and,Super-Simple,SEM-V.pdf,2166115,Nature-,1,1
Self-learning Topics: Problem solving and,Metrics: Measuring performance,SEM-V.pdf,2166115,Nature-,2,1
Self-learning Topics: Problem solving and,Quality (Error Rate,SEM-V.pdf,2166115,Nature-,3,1
Self-learning Topics: Problem solving and,Convergence Speed,SEM-V.pdf,2166115,Nature-,4,1
Self-learning Topics: Problem solving and,and Robustness,SEM-V.pdf,2166115,Nature-,5,1
Self-learning Topics: Problem solving and,and NSGA-III mechanisms,SEM-V.pdf,2166115,Nature-,6,1
Self-learning Topics: Problem solving and,3 Case Studies & Applications: MOEAs in feature,SEM-V.pdf,2166115,Nature-,7,1
Self-learning Topics: Problem solving and,neural network training,SEM-V.pdf,2166115,Nature-,8,1
Self-learning Topics: Problem solving and,energy optimization,SEM-V.pdf,2166115,Nature-,9,1
Self-learning Topics: Problem solving and,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,10,1
Self-learning Topics: Problem solving and,Applications and variants,SEM-V.pdf,2166115,Nature-,11,1
Self-learning Topics: Problem solving and,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,12,1
Self-learning Topics: Problem solving and,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,13,1
Self-learning Topics: Problem solving and,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,14,1
Super-Simple,Metrics: Measuring performance,SEM-V.pdf,2166115,Nature-,1,1
Super-Simple,Quality (Error Rate,SEM-V.pdf,2166115,Nature-,2,1
Super-Simple,Convergence Speed,SEM-V.pdf,2166115,Nature-,3,1
Super-Simple,and Robustness,SEM-V.pdf,2166115,Nature-,4,1
Super-Simple,and NSGA-III mechanisms,SEM-V.pdf,2166115,Nature-,5,1
Super-Simple,3 Case Studies & Applications: MOEAs in feature,SEM-V.pdf,2166115,Nature-,6,1
Super-Simple,neural network training,SEM-V.pdf,2166115,Nature-,7,1
Super-Simple,energy optimization,SEM-V.pdf,2166115,Nature-,8,1
Super-Simple,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,9,1
Super-Simple,Applications and variants,SEM-V.pdf,2166115,Nature-,10,1
Super-Simple,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,11,1
Super-Simple,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,12,1
Super-Simple,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,13,1
Super-Simple,federated learning,SEM-V.pdf,2166115,Nature-,14,1
Metrics: Measuring performance,Quality (Error Rate,SEM-V.pdf,2166115,Nature-,1,1
Metrics: Measuring performance,Convergence Speed,SEM-V.pdf,2166115,Nature-,2,1
Metrics: Measuring performance,and Robustness,SEM-V.pdf,2166115,Nature-,3,1
Metrics: Measuring performance,and NSGA-III mechanisms,SEM-V.pdf,2166115,Nature-,4,1
Metrics: Measuring performance,3 Case Studies & Applications: MOEAs in feature,SEM-V.pdf,2166115,Nature-,5,1
Metrics: Measuring performance,neural network training,SEM-V.pdf,2166115,Nature-,6,1
Metrics: Measuring performance,energy optimization,SEM-V.pdf,2166115,Nature-,7,1
Metrics: Measuring performance,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,8,1
Metrics: Measuring performance,Applications and variants,SEM-V.pdf,2166115,Nature-,9,1
Metrics: Measuring performance,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,10,1
Metrics: Measuring performance,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,11,1
Metrics: Measuring performance,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,12,1
Metrics: Measuring performance,federated learning,SEM-V.pdf,2166115,Nature-,13,1
Metrics: Measuring performance,Edge resource optimization,SEM-V.pdf,2166115,Nature-,14,1
Quality (Error Rate,Convergence Speed,SEM-V.pdf,2166115,Nature-,1,1
Quality (Error Rate,and Robustness,SEM-V.pdf,2166115,Nature-,2,1
Quality (Error Rate,and NSGA-III mechanisms,SEM-V.pdf,2166115,Nature-,3,1
Quality (Error Rate,3 Case Studies & Applications: MOEAs in feature,SEM-V.pdf,2166115,Nature-,4,1
Quality (Error Rate,neural network training,SEM-V.pdf,2166115,Nature-,5,1
Quality (Error Rate,energy optimization,SEM-V.pdf,2166115,Nature-,6,1
Quality (Error Rate,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,7,1
Quality (Error Rate,Applications and variants,SEM-V.pdf,2166115,Nature-,8,1
Quality (Error Rate,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,9,1
Quality (Error Rate,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,10,1
Quality (Error Rate,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,11,1
Quality (Error Rate,federated learning,SEM-V.pdf,2166115,Nature-,12,1
Quality (Error Rate,Edge resource optimization,SEM-V.pdf,2166115,Nature-,13,1
Convergence Speed,and Robustness,SEM-V.pdf,2166115,Nature-,1,1
Convergence Speed,and NSGA-III mechanisms,SEM-V.pdf,2166115,Nature-,2,1
Convergence Speed,3 Case Studies & Applications: MOEAs in feature,SEM-V.pdf,2166115,Nature-,3,1
Convergence Speed,neural network training,SEM-V.pdf,2166115,Nature-,4,1
Convergence Speed,energy optimization,SEM-V.pdf,2166115,Nature-,5,1
Convergence Speed,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,6,1
Convergence Speed,Applications and variants,SEM-V.pdf,2166115,Nature-,7,1
Convergence Speed,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,8,1
Convergence Speed,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,9,1
Convergence Speed,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,10,1
Convergence Speed,federated learning,SEM-V.pdf,2166115,Nature-,11,1
Convergence Speed,Edge resource optimization,SEM-V.pdf,2166115,Nature-,12,1
and Robustness,and NSGA-III mechanisms,SEM-V.pdf,2166115,Nature-,1,1
and Robustness,3 Case Studies & Applications: MOEAs in feature,SEM-V.pdf,2166115,Nature-,2,1
and Robustness,neural network training,SEM-V.pdf,2166115,Nature-,3,1
and Robustness,energy optimization,SEM-V.pdf,2166115,Nature-,4,1
and Robustness,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,5,1
and Robustness,Applications and variants,SEM-V.pdf,2166115,Nature-,6,1
and Robustness,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,7,1
and Robustness,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,8,1
and Robustness,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,9,1
and Robustness,federated learning,SEM-V.pdf,2166115,Nature-,10,1
and Robustness,Edge resource optimization,SEM-V.pdf,2166115,Nature-,11,1
and NSGA-III mechanisms,3 Case Studies & Applications: MOEAs in feature,SEM-V.pdf,2166115,Nature-,1,1
and NSGA-III mechanisms,neural network training,SEM-V.pdf,2166115,Nature-,2,1
and NSGA-III mechanisms,energy optimization,SEM-V.pdf,2166115,Nature-,3,1
and NSGA-III mechanisms,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,4,1
and NSGA-III mechanisms,Applications and variants,SEM-V.pdf,2166115,Nature-,5,1
and NSGA-III mechanisms,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,6,1
and NSGA-III mechanisms,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,7,1
and NSGA-III mechanisms,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,8,1
and NSGA-III mechanisms,federated learning,SEM-V.pdf,2166115,Nature-,9,1
and NSGA-III mechanisms,Edge resource optimization,SEM-V.pdf,2166115,Nature-,10,1
3 Case Studies & Applications: MOEAs in feature,neural network training,SEM-V.pdf,2166115,Nature-,1,1
3 Case Studies & Applications: MOEAs in feature,energy optimization,SEM-V.pdf,2166115,Nature-,2,1
3 Case Studies & Applications: MOEAs in feature,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,3,1
3 Case Studies & Applications: MOEAs in feature,Applications and variants,SEM-V.pdf,2166115,Nature-,4,1
3 Case Studies & Applications: MOEAs in feature,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,5,1
3 Case Studies & Applications: MOEAs in feature,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,6,1
3 Case Studies & Applications: MOEAs in feature,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,7,1
3 Case Studies & Applications: MOEAs in feature,federated learning,SEM-V.pdf,2166115,Nature-,8,1
3 Case Studies & Applications: MOEAs in feature,Edge resource optimization,SEM-V.pdf,2166115,Nature-,9,1
neural network training,energy optimization,SEM-V.pdf,2166115,Nature-,1,1
neural network training,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,2,1
neural network training,Applications and variants,SEM-V.pdf,2166115,Nature-,3,1
neural network training,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,4,1
neural network training,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,5,1
neural network training,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,6,1
neural network training,federated learning,SEM-V.pdf,2166115,Nature-,7,1
neural network training,Edge resource optimization,SEM-V.pdf,2166115,Nature-,8,1
energy optimization,Evolution Strategies and Evolutionary Programming,SEM-V.pdf,2166115,Nature-,1,1
energy optimization,Applications and variants,SEM-V.pdf,2166115,Nature-,2,1
energy optimization,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,3,1
energy optimization,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,4,1
energy optimization,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,5,1
energy optimization,federated learning,SEM-V.pdf,2166115,Nature-,6,1
energy optimization,Edge resource optimization,SEM-V.pdf,2166115,Nature-,7,1
Evolution Strategies and Evolutionary Programming,Applications and variants,SEM-V.pdf,2166115,Nature-,1,1
Evolution Strategies and Evolutionary Programming,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,2,1
Evolution Strategies and Evolutionary Programming,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,3,1
Evolution Strategies and Evolutionary Programming,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,4,1
Evolution Strategies and Evolutionary Programming,federated learning,SEM-V.pdf,2166115,Nature-,5,1
Evolution Strategies and Evolutionary Programming,Edge resource optimization,SEM-V.pdf,2166115,Nature-,6,1
Applications and variants,Self-learning Topics: Swarm Intelligence for AI &,SEM-V.pdf,2166115,Nature-,1,1
Applications and variants,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,2,1
Applications and variants,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,3,1
Applications and variants,federated learning,SEM-V.pdf,2166115,Nature-,4,1
Applications and variants,Edge resource optimization,SEM-V.pdf,2166115,Nature-,5,1
Self-learning Topics: Swarm Intelligence for AI &,Edge Systems: Application in feature selection,SEM-V.pdf,2166115,Nature-,1,1
Self-learning Topics: Swarm Intelligence for AI &,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,2,1
Self-learning Topics: Swarm Intelligence for AI &,federated learning,SEM-V.pdf,2166115,Nature-,3,1
Self-learning Topics: Swarm Intelligence for AI &,Edge resource optimization,SEM-V.pdf,2166115,Nature-,4,1
Edge Systems: Application in feature selection,hyperparameter tuning,SEM-V.pdf,2166115,Nature-,1,1
Edge Systems: Application in feature selection,federated learning,SEM-V.pdf,2166115,Nature-,2,1
Edge Systems: Application in feature selection,Edge resource optimization,SEM-V.pdf,2166115,Nature-,3,1
hyperparameter tuning,federated learning,SEM-V.pdf,2166115,Nature-,1,1
hyperparameter tuning,Edge resource optimization,SEM-V.pdf,2166115,Nature-,2,1
federated learning,Edge resource optimization,SEM-V.pdf,2166115,Nature-,1,1
Self-learning Topics: Edge Data Centres,Teaching Scheme,SEM-V.pdf,2166116,Computing,1,1
Self-learning Topics: Edge Data Centres,(Contact Hours),SEM-V.pdf,2166116,Computing,2,1
Self-learning Topics: Edge Data Centres,Credits Assigned,SEM-V.pdf,2166116,Computing,3,1
Self-learning Topics: Edge Data Centres,Edge Computing,SEM-V.pdf,2166116,Computing,4,1
Teaching Scheme,(Contact Hours),SEM-V.pdf,2166116,Computing,1,1
Teaching Scheme,Credits Assigned,SEM-V.pdf,2166116,Computing,2,1
Teaching Scheme,Edge Computing,SEM-V.pdf,2166116,Computing,3,1
(Contact Hours),Credits Assigned,SEM-V.pdf,2166116,Computing,1,1
(Contact Hours),Edge Computing,SEM-V.pdf,2166116,Computing,2,1
Credits Assigned,Edge Computing,SEM-V.pdf,2166116,Computing,1,1
Self-learning Topics: Image file Formats,Self-learning Topics:  Comparison of,SEM-V.pdf,2166117,Digital Imaging,1,1
Self-learning Topics: Image file Formats,Enhancement techniques,SEM-V.pdf,2166117,Digital Imaging,2,1
Self-learning Topics: Image file Formats,Self-learning Topics: Image reconstruction,SEM-V.pdf,2166117,Digital Imaging,3,1
Self-learning Topics: Image file Formats,from projections,SEM-V.pdf,2166117,Digital Imaging,4,1
Self-learning Topics: Image file Formats,Self-learning Topics: Thresholding techniques,SEM-V.pdf,2166117,Digital Imaging,5,1
Self-learning Topics: Image file Formats,Morphological watersheds,SEM-V.pdf,2166117,Digital Imaging,6,1
Self-learning Topics: Image file Formats,through case study on handwritten digits (0 - 9),SEM-V.pdf,2166117,Digital Imaging,7,1
Self-learning Topics: Image file Formats,from scanned images,SEM-V.pdf,2166117,Digital Imaging,8,1
Self-learning Topics: Image file Formats,"Image Compression and Fundamentals of image compression – redundancy, fidelity criteria",SEM-V.pdf,2166117,Digital Imaging,9,1
Self-learning Topics:  Comparison of,Enhancement techniques,SEM-V.pdf,2166117,Digital Imaging,1,1
Self-learning Topics:  Comparison of,Self-learning Topics: Image reconstruction,SEM-V.pdf,2166117,Digital Imaging,2,1
Self-learning Topics:  Comparison of,from projections,SEM-V.pdf,2166117,Digital Imaging,3,1
Self-learning Topics:  Comparison of,Self-learning Topics: Thresholding techniques,SEM-V.pdf,2166117,Digital Imaging,4,1
Self-learning Topics:  Comparison of,Morphological watersheds,SEM-V.pdf,2166117,Digital Imaging,5,1
Self-learning Topics:  Comparison of,through case study on handwritten digits (0 - 9),SEM-V.pdf,2166117,Digital Imaging,6,1
Self-learning Topics:  Comparison of,from scanned images,SEM-V.pdf,2166117,Digital Imaging,7,1
Self-learning Topics:  Comparison of,"Image Compression and Fundamentals of image compression – redundancy, fidelity criteria",SEM-V.pdf,2166117,Digital Imaging,8,1
Enhancement techniques,Self-learning Topics: Image reconstruction,SEM-V.pdf,2166117,Digital Imaging,1,1
Enhancement techniques,from projections,SEM-V.pdf,2166117,Digital Imaging,2,1
Enhancement techniques,Self-learning Topics: Thresholding techniques,SEM-V.pdf,2166117,Digital Imaging,3,1
Enhancement techniques,Morphological watersheds,SEM-V.pdf,2166117,Digital Imaging,4,1
Enhancement techniques,through case study on handwritten digits (0 - 9),SEM-V.pdf,2166117,Digital Imaging,5,1
Enhancement techniques,from scanned images,SEM-V.pdf,2166117,Digital Imaging,6,1
Enhancement techniques,"Image Compression and Fundamentals of image compression – redundancy, fidelity criteria",SEM-V.pdf,2166117,Digital Imaging,7,1
Self-learning Topics: Image reconstruction,from projections,SEM-V.pdf,2166117,Digital Imaging,1,1
Self-learning Topics: Image reconstruction,Self-learning Topics: Thresholding techniques,SEM-V.pdf,2166117,Digital Imaging,2,1
Self-learning Topics: Image reconstruction,Morphological watersheds,SEM-V.pdf,2166117,Digital Imaging,3,1
Self-learning Topics: Image reconstruction,through case study on handwritten digits (0 - 9),SEM-V.pdf,2166117,Digital Imaging,4,1
Self-learning Topics: Image reconstruction,from scanned images,SEM-V.pdf,2166117,Digital Imaging,5,1
Self-learning Topics: Image reconstruction,"Image Compression and Fundamentals of image compression – redundancy, fidelity criteria",SEM-V.pdf,2166117,Digital Imaging,6,1
from projections,Self-learning Topics: Thresholding techniques,SEM-V.pdf,2166117,Digital Imaging,1,1
from projections,Morphological watersheds,SEM-V.pdf,2166117,Digital Imaging,2,1
from projections,through case study on handwritten digits (0 - 9),SEM-V.pdf,2166117,Digital Imaging,3,1
from projections,from scanned images,SEM-V.pdf,2166117,Digital Imaging,4,1
from projections,"Image Compression and Fundamentals of image compression – redundancy, fidelity criteria",SEM-V.pdf,2166117,Digital Imaging,5,1
Self-learning Topics: Thresholding techniques,Morphological watersheds,SEM-V.pdf,2166117,Digital Imaging,1,1
Self-learning Topics: Thresholding techniques,through case study on handwritten digits (0 - 9),SEM-V.pdf,2166117,Digital Imaging,2,1
Self-learning Topics: Thresholding techniques,from scanned images,SEM-V.pdf,2166117,Digital Imaging,3,1
Self-learning Topics: Thresholding techniques,"Image Compression and Fundamentals of image compression – redundancy, fidelity criteria",SEM-V.pdf,2166117,Digital Imaging,4,1
Morphological watersheds,through case study on handwritten digits (0 - 9),SEM-V.pdf,2166117,Digital Imaging,1,1
Morphological watersheds,from scanned images,SEM-V.pdf,2166117,Digital Imaging,2,1
Morphological watersheds,"Image Compression and Fundamentals of image compression – redundancy, fidelity criteria",SEM-V.pdf,2166117,Digital Imaging,3,1
through case study on handwritten digits (0 - 9),from scanned images,SEM-V.pdf,2166117,Digital Imaging,1,1
through case study on handwritten digits (0 - 9),"Image Compression and Fundamentals of image compression – redundancy, fidelity criteria",SEM-V.pdf,2166117,Digital Imaging,2,1
from scanned images,"Image Compression and Fundamentals of image compression – redundancy, fidelity criteria",SEM-V.pdf,2166117,Digital Imaging,1,1
and digital tokens,"Cryptocurrency basics, types, usage, ERC20 and",SEM-V.pdf,2166118,Blockchain,1,1
and digital tokens,"ERC721 Tokens, ICO: basics and related terms",SEM-V.pdf,2166118,Blockchain,2,1
and digital tokens,"launching an ICO, pros and cons, evolution and",SEM-V.pdf,2166118,Blockchain,3,1
and digital tokens,"platforms, STO, Different Crypto currencies, Defi",SEM-V.pdf,2166118,Blockchain,4,1
and digital tokens,"Metaverse, Cryptocurrency wallets: Hot and cold",SEM-V.pdf,2166118,Blockchain,5,1
and digital tokens,"wallets, Cryptocurrency usage, Transactions in",SEM-V.pdf,2166118,Blockchain,6,1
and digital tokens,"Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain,7,1
and digital tokens,Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,8,1
and digital tokens,"Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,9,1
and digital tokens,learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,10,1
and digital tokens,Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,11,1
and digital tokens,Emerging trends,SEM-V.pdf,2166118,Blockchain,12,1
and digital tokens,Blockchain and,SEM-V.pdf,2166118,Blockchain,13,1
and digital tokens,case studies,SEM-V.pdf,2166118,Blockchain,14,1
"Cryptocurrency basics, types, usage, ERC20 and","ERC721 Tokens, ICO: basics and related terms",SEM-V.pdf,2166118,Blockchain,1,1
"Cryptocurrency basics, types, usage, ERC20 and","launching an ICO, pros and cons, evolution and",SEM-V.pdf,2166118,Blockchain,2,1
"Cryptocurrency basics, types, usage, ERC20 and","platforms, STO, Different Crypto currencies, Defi",SEM-V.pdf,2166118,Blockchain,3,1
"Cryptocurrency basics, types, usage, ERC20 and","Metaverse, Cryptocurrency wallets: Hot and cold",SEM-V.pdf,2166118,Blockchain,4,1
"Cryptocurrency basics, types, usage, ERC20 and","wallets, Cryptocurrency usage, Transactions in",SEM-V.pdf,2166118,Blockchain,5,1
"Cryptocurrency basics, types, usage, ERC20 and","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain,6,1
"Cryptocurrency basics, types, usage, ERC20 and",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,7,1
"Cryptocurrency basics, types, usage, ERC20 and","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,8,1
"Cryptocurrency basics, types, usage, ERC20 and",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,9,1
"Cryptocurrency basics, types, usage, ERC20 and",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,10,1
"Cryptocurrency basics, types, usage, ERC20 and",Emerging trends,SEM-V.pdf,2166118,Blockchain,11,1
"Cryptocurrency basics, types, usage, ERC20 and",Blockchain and,SEM-V.pdf,2166118,Blockchain,12,1
"Cryptocurrency basics, types, usage, ERC20 and",case studies,SEM-V.pdf,2166118,Blockchain,13,1
